lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
47.11646377, 15.36859125,1,13,18,24,32
47.09830109, 15.38916853,1,19,25,34,45
47.10362077, 15.39103716,1,14,18,24,32
47.10239595, 15.39751216,2,14,19,25,34
47.10040436, 15.40126721,2,16,22,30,39
47.10110514, 15.40530032,2,15,21,28,36
47.10937938, 15.40219457,1,14,19,26,34
47.11292287, 15.38539402,1,13,17,23,30
47.11266132, 15.3906491,1,15,21,28,36
47.11752243, 15.40171568,1,17,23,31,41
47.11200631, 15.4037866,1,16,21,28,37
47.11476437, 15.40275119,1,13,17,23,30
47.11726007, 15.40697116,2,19,25,34,45
47.12130902, 15.39814489,1,11,15,20,26
47.12014934, 15.40330795,1,11,14,19,25
47.12264501, 15.40752839,1,17,23,30,40
47.12527183, 15.40912113,1,15,20,27,36
47.13214448, 15.39794359,1,13,18,24,31
47.12938648, 15.39897954,1,12,16,21,28
47.13098481, 15.40310771,1,20,27,36,48
47.1298249, 15.40827161,1,15,20,27,35
47.13258298, 15.40723613,1,16,21,29,38
47.09615811, 15.41402981,1,15,21,28,36
47.10071128, 15.41318104,1,16,21,28,37
47.10423554, 15.41486628,2,16,21,29,38
47.0982586, 15.42612904,1,16,22,29,39
47.11018914, 15.4220855,1,14,18,24,32
47.11796063, 15.41100566,1,14,19,25,33
47.12155057, 15.41137742,1,10,14,18,24
47.12417734, 15.41297032,1,13,17,23,30
47.120456, 15.41522629,1,15,20,27,36
47.1230827, 15.41681935,1,17,23,31,41
47.12673835, 15.41587747,1,16,21,29,38
47.12564362, 15.41972663,2,14,18,25,33
47.11088914, 15.42611966,2,11,15,21,27
47.11896639, 15.42695837,1,8,10,14,18
47.12159293, 15.42855197,1,17,23,31,41
47.12518279, 15.42892497,1,13,18,24,31
47.09530265, 15.43110283,1,13,18,24,32
47.09600232, 15.43513596,1,15,20,27,35
47.09876069, 15.43410246,1,11,15,20,26
47.09939425, 15.4394493,2,14,18,25,32
47.10434331, 15.43072165,1,20,26,35,46
47.10696981, 15.43231495,2,16,21,28,37
47.1085669, 15.43644235,2,15,21,28,37
47.10926636, 15.44047659,1,11,14,19,25
47.10009361, 15.44348287,1,20,27,36,48
47.10245548, 15.45033049,1,11,15,20,26
47.10508169, 15.45192471,2,19,26,35,46
47.10886992, 15.44835831,1,9,12,17,22
47.11222273, 15.43550204,1,18,24,32,43
47.11484914, 15.43709584,2,19,25,33,44
47.1128562, 15.44085028,1,12,17,23,30
47.11740951, 15.44000365,1,16,21,28,37
47.12049774, 15.43240049,2,16,21,29,38
47.12312419, 15.43399441,1,12,17,23,30
47.12588252, 15.4329604,2,11,15,20,26
47.12106536, 15.43906347,1,11,15,20,27
47.12452312, 15.44206521,1,16,21,29,38
47.10996567, 15.44451095,1,14,19,26,34
47.11541647, 15.44375815,1,13,18,24,31
47.11432075, 15.44760592,1,17,23,30,40
47.11315873, 15.45276725,1,16,21,28,37
47.11674851, 15.45314183,1,13,17,23,30
47.11900629, 15.44413213,3,11,15,21,27
47.11791055, 15.44798015,1,16,21,28,38
47.12522235, 15.44610078,1,13,18,24,31
47.12047063, 15.45088867,1,15,20,27,35
47.1240604, 15.4512632,1,18,25,33,44
47.12475929, 15.45529886,1,16,21,28,37
47.12783295, 15.41202816,2,12,17,22,29
47.13142287, 15.4124001,1,15,20,27,35
47.12820444, 15.4226342,1,12,16,22,29
47.12658209, 15.43699595,1,19,25,33,44
47.127584, 15.45295187,1,13,18,24,31
47.03205585, 15.45091527,1,15,20,27,36
47.03717607, 15.45672287,1,15,21,28,36
47.04282568, 15.45203608,2,15,20,27,35
47.04172967, 15.45587845,1,10,13,17,23
47.0443559, 15.45747092,1,11,15,20,26
47.03351993, 15.45766067,2,13,18,24,32
47.03388715, 15.46824801,2,15,21,28,36
47.0366459, 15.46721728,1,14,19,26,34
47.03927196, 15.46881015,2,12,16,22,29
47.04781332, 15.4604692,1,11,15,20,27
47.04851195, 15.46449906,3,13,18,24,32
47.05313187, 15.46234299,3,13,18,24,32
47.04568691, 15.46684215,2,16,21,28,37
47.04921043, 15.46852904,2,14,18,25,33
47.0520355, 15.46618589,1,16,22,29,38
47.05273391, 15.47021616,3,13,18,24,31
47.05555901, 15.46787296,2,14,19,25,33
47.02996536, 15.47443144,2,14,18,25,32
47.0345855, 15.4722769,1,13,17,23,30
47.03245841, 15.47864781,1,16,22,29,38
47.030464, 15.48239499,1,12,17,23,30
47.03405383, 15.48277066,2,13,18,24,31
47.03295674, 15.48661178,1,14,19,26,34
47.03558251, 15.48820551,1,11,15,20,27
47.03847456, 15.48455217,1,14,18,25,33
47.04076734, 15.49270534,2,13,17,23,30
47.0435263, 15.49167577,2,14,18,24,32
47.04638531, 15.47087194,2,14,19,26,34
47.04894489, 15.47377741,2,13,17,23,30
47.04784812, 15.47761978,2,14,19,25,33
47.0493105, 15.48436802,2,18,24,32,42
47.04821335, 15.4882102,2,14,19,26,34
47.05180311, 15.48858647,1,17,23,31,41
47.05063917, 15.49374086,2,15,21,28,37
47.05545947, 15.48765058,1,16,22,30,39
47.05615707, 15.49168141,1,13,17,23,30
47.07550205, 15.46599781,2,15,20,27,35
47.0699183, 15.4693732,2,15,20,27,35
47.08281429, 15.46412211,1,13,17,23,31
47.08151873, 15.47190584,2,12,17,23,30
47.08909643, 15.46477842,2,11,15,20,26
47.08979485, 15.46881155,1,18,24,33,43
47.09042671, 15.47415791,1,12,16,22,29
47.06433443, 15.47274792,2,18,24,32,42
47.06234024, 15.47649752,2,13,18,24,32
47.06696036, 15.474342,2,12,17,22,29
47.06496612, 15.47809172,1,16,22,29,38
47.06207431, 15.48174718,2,13,17,23,31
47.07061657, 15.47340491,1,16,21,29,38
47.06951981, 15.47724885,2,14,18,25,33
47.07573542, 15.47921922,3,16,21,28,37
47.07546934, 15.4844702,1,12,16,22,29
47.06277213, 15.48577844,2,17,22,30,39
47.06539786, 15.48737312,1,16,21,28,37
47.06167493, 15.48962157,1,12,16,22,29
47.06237245, 15.49365291,1,21,28,38,50
47.06609547, 15.49140473,2,16,21,29,38
47.06499807, 15.49524798,2,20,27,36,48
47.07513639, 15.49103386,2,19,25,33,44
47.08215044, 15.47725139,2,14,19,25,33
47.08188445, 15.48250302,1,13,18,24,32
47.08560721, 15.48025329,2,13,18,24,32
47.09188922, 15.48091159,1,10,13,18,24
47.08072078, 15.48766045,2,13,17,23,30
47.08121837, 15.49563188,1,15,20,27,36
47.08411062, 15.49197591,1,18,25,33,43
47.08474134, 15.49732199,2,13,17,23,30
47.08853106, 15.49376015,1,17,22,30,40
47.0892284, 15.49779364,1,11,15,21,27
47.03697758, 15.49626422,1,13,18,24,31
47.03960319, 15.49785857,1,13,18,24,32
47.04222879, 15.49945309,1,15,21,28,37
47.04292597, 15.50348306,1,16,21,28,37
47.04864425, 15.49748873,1,17,23,30,40
47.05216726, 15.49917779,1,16,22,30,39
47.05858269, 15.4972131,2,15,20,27,36
47.06120826, 15.49880822,2,15,21,28,37
47.0665928, 15.49937396,2,18,25,33,44
47.06542834, 15.50452955,1,13,18,24,32
47.07274123, 15.50265949,2,16,22,30,39
47.07164344, 15.50650299,2,10,13,18,24
47.07812572, 15.50322583,1,16,21,28,37
47.0752999, 15.50556807,1,13,18,24,32
47.08992559, 15.50182724,2,15,20,26,35
47.08793042, 15.50557752,1,17,23,31,41
47.09055581, 15.50717404,1,15,20,27,35
47.08503771, 15.509233,1,17,22,30,40
47.08304228, 15.51298267,1,18,24,33,43
47.09028837, 15.51242639,1,15,21,28,37
47.09667365, 15.45764901,3,17,23,31,41
47.10026345, 15.45802374,1,14,18,25,33
47.09820349, 15.46308971,2,14,19,26,34
47.10135953, 15.45417719,1,13,18,24,31
47.10385323, 15.45839852,2,17,23,31,41
47.10750925, 15.45745981,1,16,21,28,37
47.10096211, 15.46205764,1,13,18,24,32
47.10358814, 15.4636524,1,15,20,27,35
47.10814164, 15.46280785,1,17,23,31,41
47.09408287, 15.47322048,1,14,19,26,34
47.10069685, 15.46731121,3,12,16,22,29
47.10325642, 15.47021968,1,15,20,27,35
47.1069789, 15.46796826,1,10,13,17,23
47.10299076, 15.47547344,1,16,22,30,39
47.10767718, 15.47200282,1,13,18,24,32
47.12366316, 15.45914707,1,13,18,24,32
47.11891087, 15.46393366,1,17,22,30,40
47.10973755, 15.4669363,2,11,15,20,27
47.11043587, 15.47097106,1,19,26,35,46
47.11601958, 15.46759348,1,13,18,24,32
47.11113404, 15.47500594,1,13,18,24,31
47.12313263, 15.46965873,1,17,23,31,40
47.12037396, 15.47069077,1,16,22,29,39
47.11734954, 15.47697791,1,21,28,37,49
47.12107213, 15.47472642,1,14,19,25,33
47.12383083, 15.47369458,1,14,19,26,34
47.09478098, 15.47725411,2,11,15,20,26
47.09547893, 15.48128786,2,14,18,25,33
47.09348446, 15.4850393,1,13,17,23,30
47.09707415, 15.48541586,1,13,18,24,32
47.10368877, 15.4795078,3,10,14,18,24
47.10741143, 15.47725702,1,19,25,34,44
47.10707888, 15.4838247,1,11,15,20,26
47.0958437, 15.49188795,1,7,10,14,18
47.09743852, 15.49601632,1,12,16,21,28
47.09963324, 15.48832501,1,13,17,23,31
47.10661264, 15.49301934,1,12,16,21,28
47.10109485, 15.49508031,1,17,23,31,41
47.10461778, 15.49677111,1,14,19,26,34
47.11522217, 15.48335849,2,15,20,26,35
47.11046881, 15.48814218,1,16,22,29,38
47.12266757, 15.47885628,1,15,20,27,36
47.1214375, 15.48533164,1,17,23,31,40
47.11309443, 15.48973858,1,12,16,21,28
47.1137919, 15.49377392,2,13,18,24,31
47.11448921, 15.49780938,1,16,22,29,38
47.12117109, 15.49058717,1,8,11,15,20
47.11917631, 15.49434004,1,11,15,20,26
47.11711467, 15.4994064,1,16,21,28,37
47.1262892, 15.46074245,1,13,18,24,32
47.1254263, 15.47782463,1,17,23,30,40
47.12469405, 15.49227839,1,17,22,30,39
47.12691924, 15.50175956,1,12,16,21,28
47.09587337, 15.50905437,1,16,21,28,37
47.09986382, 15.50155268,2,18,24,32,42
47.10262278, 15.5005226,1,15,20,27,35
47.10331986, 15.50455728,1,12,16,22,29
47.10271801, 15.51637788,1,17,22,30,40
47.10534321, 15.51797544,1,16,22,29,38
47.10424487, 15.52182098,1,16,21,29,38
47.1067758, 15.5075623,1,16,22,29,39
47.11601699, 15.50325316,1,7,10,13,17
47.11960656, 15.50363123,2,17,22,30,40
47.1221651, 15.5065426,1,19,26,34,45
47.12189766, 15.51179811,1,16,21,28,37
47.1179735, 15.51798832,1,15,20,27,36
47.09693178, 15.52368924,1,16,22,29,39
47.1031464, 15.52566637,1,15,21,28,36
47.09839118, 15.53044521,1,16,22,29,38
47.10686999, 15.52341887,1,15,20,26,35
47.1075662, 15.5274542,1,13,17,23,30
47.12741571, 15.5097382,1,12,16,22,29
47.12542028, 15.51349079,1,12,16,22,29
47.12804549, 15.51508896,1,11,15,20,26
