lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.2140611, 16.5264315,0,17,23,31,41
48.2144464, 16.5245229,0,10,13,17,23
48.2022111, 16.5169514,2,19,25,34,44
48.2145037, 16.5192408,0,12,16,22,28
48.2151734, 16.5105081,1,19,25,33,44
48.2031974, 16.5220784,3,11,15,20,27
48.2082478, 16.5264596,2,10,14,19,25
48.2059494, 16.5234701,0,18,24,32,43
48.2060645, 16.5229996,0,15,21,28,36
48.2117647, 16.5290435,0,19,26,34,45
48.2122682, 16.524106,2,17,23,30,40
48.2128071, 16.5294334,3,12,17,22,29
48.2060939, 16.518092,3,13,17,23,31
48.207921, 16.5237126,0,15,20,26,35
48.2080749, 16.5237332,3,14,19,25,33
48.2187581, 16.4698973,0,19,25,33,44
48.2085478, 16.4701202,2,15,20,27,36
48.238983, 16.4851016,0,12,16,22,28
48.2061899, 16.5152536,0,19,26,35,46
48.2075326, 16.5105389,4,16,22,29,38
48.2062989, 16.5114218,0,15,21,28,37
48.2060883, 16.5182727,0,14,19,26,34
48.2454038, 16.4831279,1,12,17,22,30
48.2812028, 16.406213,0,14,18,25,33
48.281568, 16.4065005,0,16,22,30,39
48.2842909, 16.4124908,0,18,25,33,44
48.2870438, 16.4452337,0,15,20,27,35
48.2855375, 16.4393707,2,15,20,27,35
48.2863746, 16.4302566,2,10,14,19,25
48.2770963, 16.4078188,4,11,15,20,26
48.2879138, 16.4478803,2,17,23,31,41
48.2815748, 16.4563965,4,15,20,26,35
48.2829278, 16.4533147,0,17,23,31,41
48.2778354, 16.4025862,0,15,20,27,36
48.2779075, 16.4022489,3,16,22,29,38
48.2935443, 16.3930323,2,13,18,24,31
48.2840787, 16.4194443,0,18,24,32,42
48.2843301, 16.420169,3,15,20,26,35
48.2877322, 16.383443,0,20,26,35,47
48.283467, 16.4173529,0,17,23,31,40
48.2836281, 16.4026638,2,12,16,21,28
48.2955346, 16.388869,3,13,17,23,31
48.2819111, 16.4016302,0,15,20,27,35
48.28209, 16.4017293,0,11,15,20,26
48.2543406, 16.4427873,0,14,18,25,32
48.2755019, 16.410867,0,15,20,27,35
48.2757959, 16.4102458,0,16,21,29,38
48.2592822, 16.4382361,0,20,26,35,47
48.2597491, 16.4381257,0,15,20,26,35
48.276705, 16.4080221,0,16,22,30,39
48.2559027, 16.4405733,3,14,19,26,34
48.2564679, 16.4403998,0,15,20,27,35
48.2504033, 16.4435907,0,17,23,31,40
48.2621381, 16.4364271,0,19,25,33,44
48.2627051, 16.4358294,3,12,16,22,29
48.2724107, 16.4177944,3,13,18,24,32
48.2741987, 16.4137858,4,15,21,28,37
48.2649512, 16.3864582,3,10,14,18,24
48.2801959, 16.4121445,0,15,20,26,35
48.2796802, 16.4245998,2,12,16,21,28
48.276007, 16.4214044,4,15,20,27,35
48.265742, 16.3928877,3,11,14,19,26
48.2663788, 16.3931417,0,14,19,26,34
48.2710951, 16.3955123,2,13,17,23,31
48.2715564, 16.3956862,0,15,20,26,35
48.2774105, 16.4231435,0,15,20,26,35
48.2666601, 16.3894997,0,15,20,26,35
48.279896, 16.419626,3,12,17,23,30
48.2774205, 16.4046852,0,17,23,30,40
48.2944433, 16.4134555,0,14,19,26,34
48.2894255, 16.4107583,1,15,20,27,35
48.2603114, 16.3887068,3,11,15,20,26
48.2560424, 16.3922958,0,15,20,27,36
48.2565048, 16.3923803,2,11,15,21,27
48.2659214, 16.3852777,0,18,24,32,42
48.2660926, 16.3851876,2,14,19,25,33
48.2724795, 16.3780047,3,13,17,23,31
48.279436, 16.3673447,0,19,26,35,46
48.2491397, 16.4428283,3,13,18,24,32
48.2509582, 16.4435928,0,18,24,32,43
48.2559204, 16.4005187,0,15,20,26,35
48.2515584, 16.4304153,0,12,16,22,29
48.2580891, 16.4620722,0,16,22,30,39
48.2605987, 16.4643085,0,14,19,25,33
48.2594063, 16.4491381,0,17,23,31,40
48.2613505, 16.4640629,2,14,19,26,34
48.2581368, 16.4346586,3,19,26,34,45
48.262106, 16.4482516,3,14,19,26,34
48.2625164, 16.4465078,0,15,21,28,37
48.2557638, 16.4539603,3,14,19,25,33
48.2538178, 16.4315717,2,12,16,21,28
48.2229241, 16.3150162,0,13,18,24,31
48.2221522, 16.4745727,0,16,21,29,38
48.278815, 16.4928305,0,12,17,22,29
48.2789184, 16.4926475,0,13,18,24,31
48.2793215, 16.4922354,1,7,9,13,17
48.2828606, 16.4876096,0,12,16,21,28
48.2829192, 16.4875244,3,9,12,17,22
48.2772697, 16.4959371,0,19,25,33,44
48.2929959, 16.4832344,2,12,16,21,28
48.2882015, 16.4487246,0,16,22,29,39
48.2866836, 16.4825964,0,16,21,29,38
48.25213, 16.2934378,2,11,15,20,27
48.2325046, 16.3468978,0,14,19,25,34
48.1478103, 16.2892356,0,19,25,34,44
48.1462928, 16.2963769,0,17,23,31,41
48.1462976, 16.2979532,0,12,17,22,30
48.1443875, 16.280685,3,15,21,28,36
48.1357191, 16.2824557,0,13,18,24,31
48.1459299, 16.3547265,0,17,23,31,41
48.1472848, 16.3015323,3,11,15,21,27
48.1473629, 16.3020698,0,19,26,34,45
48.1686192, 16.3704235,3,14,19,25,34
48.1686917, 16.3702741,0,16,21,29,38
48.1628836, 16.3674111,2,18,24,32,42
48.1402138, 16.280389,0,14,19,25,34
48.1405565, 16.2806557,2,13,18,24,31
48.1382626, 16.2819562,0,13,17,23,31
48.1492177, 16.3103923,0,14,19,25,33
48.1497722, 16.311454,0,14,19,26,34
48.1488472, 16.3471671,3,10,14,19,25
48.149668, 16.3473776,0,16,21,29,38
48.1498939, 16.3353037,0,12,17,22,29
48.1502621, 16.3332682,0,14,18,25,33
48.147453, 16.2837396,3,17,22,30,39
48.1479924, 16.3061698,3,13,18,24,32
48.1481181, 16.3070982,0,16,22,29,39
48.1685433, 16.374156,0,17,22,30,40
48.168759, 16.3740245,3,13,18,24,31
48.152298, 16.329062,0,15,21,28,36
48.152399, 16.3281022,4,16,21,28,37
48.1588064, 16.3665179,0,16,21,29,38
48.1588156, 16.3667039,0,16,21,28,37
48.1484657, 16.3456198,0,16,21,29,38
48.154279, 16.3643354,0,16,21,29,38
48.1546906, 16.3647413,0,15,21,28,36
48.1515214, 16.3333834,4,9,13,17,22
48.1434249, 16.3528073,2,15,20,27,36
48.1459433, 16.3541843,4,14,18,25,33
48.1408763, 16.3524283,2,19,26,35,46
48.1445484, 16.3607016,0,19,25,34,45
48.1393868, 16.3596789,0,17,22,30,39
48.1394535, 16.3593766,2,13,17,23,31
48.1513326, 16.3846132,0,13,18,24,32
48.1586592, 16.4738949,2,18,24,32,42
48.1599737, 16.4655306,2,11,15,21,27
48.1639191, 16.4380175,0,17,22,30,39
48.1640136, 16.4376392,2,16,22,30,39
48.1654725, 16.4316992,0,16,21,29,38
48.1657087, 16.4307924,0,18,25,33,44
48.1605015, 16.4536588,0,13,18,24,31
48.1692603, 16.4707131,0,15,20,27,35
48.1610713, 16.4475291,2,13,17,23,31
48.1674324, 16.4754826,2,10,14,18,24
48.1742786, 16.4167015,0,14,18,25,33
48.1688308, 16.4704557,1,15,20,27,36
48.1586879, 16.48994,1,14,19,25,33
48.1690148, 16.4801647,1,19,25,33,44
48.1797729, 16.4239561,2,13,18,24,32
48.1602915, 16.4850289,1,14,18,25,33
48.1776698, 16.4407641,0,19,25,34,44
48.1791632, 16.4205118,3,14,19,26,34
48.1968464, 16.4440246,2,12,16,22,29
48.1971031, 16.4450906,0,20,26,35,46
48.1942871, 16.4492322,1,9,12,16,21
48.1944395, 16.4490159,0,13,18,24,32
48.1967669, 16.3955502,0,16,22,29,39
48.1970248, 16.4020018,0,14,19,25,34
48.1978533, 16.40143,0,13,18,24,31
48.1935313, 16.3909804,2,10,13,18,24
48.19274, 16.3959297,0,12,17,22,30
48.1966284, 16.3909106,0,17,23,31,41
48.1966323, 16.4048715,0,15,20,27,36
48.2088765, 16.4266172,1,15,20,26,35
48.1921092, 16.394689,4,9,12,16,21
48.2031776, 16.4345415,0,16,22,30,39
48.1943033, 16.3978607,0,14,19,26,34
48.2015017, 16.4369175,0,15,21,28,37
48.1943366, 16.4069438,0,12,16,22,29
48.2110097, 16.421386,0,15,21,28,36
48.2046085, 16.4166729,1,17,22,30,40
48.2001907, 16.4388529,0,17,23,31,41
48.2003356, 16.4385645,2,12,16,21,28
48.1954884, 16.4077218,0,14,19,26,34
48.1957295, 16.4073976,0,15,20,26,35
48.1983487, 16.3947889,0,13,18,24,32
48.1965028, 16.3960199,0,13,18,24,32
48.1938673, 16.3977842,3,11,15,20,26
48.1943094, 16.3974297,0,15,20,27,36
48.1607086, 16.4225123,2,15,20,26,35
48.1610295, 16.4224161,0,17,23,31,41
48.1744073, 16.406752,0,12,16,22,29
48.1696288, 16.431997,3,13,17,23,30
48.1602987, 16.4267964,0,14,19,25,34
48.1617547, 16.4177185,0,13,17,23,31
48.1732524, 16.4273317,0,17,23,30,40
48.3014729, 16.4159247,0,12,16,21,28
48.2836124, 16.4569953,0,17,23,31,41
48.2998344, 16.418846,0,12,16,22,29
48.3022384, 16.4072513,0,10,13,17,23
48.3017159, 16.4061709,2,11,15,20,27
48.2976322, 16.4206411,0,10,14,18,24
48.2978869, 16.4202702,0,14,19,26,34
48.2962791, 16.4364025,0,11,14,19,25
48.2963058, 16.4359515,0,13,18,24,31
48.30194, 16.4103532,4,14,19,26,34
48.2967231, 16.4272337,0,10,14,19,25
48.2406392, 16.371173,0,14,19,25,33
48.2409187, 16.3714003,2,14,19,26,34
48.2376207, 16.3862407,0,16,21,28,37
48.2338608, 16.3418346,3,15,20,27,36
48.239179, 16.3685908,2,9,13,17,22
48.2392072, 16.3684,0,13,17,23,31
48.2373236, 16.3345552,2,12,17,23,30
48.2333382, 16.3545171,0,14,19,26,34
48.2341651, 16.3377759,2,16,21,28,37
48.2298409, 16.3454804,0,20,26,35,46
48.2388746, 16.37728,0,14,18,25,33
48.2397803, 16.3763415,0,13,17,23,30
48.2374188, 16.3655941,0,14,19,26,34
48.237502, 16.3655441,0,15,20,26,35
48.235784, 16.3825436,0,14,19,25,33
48.2360201, 16.3830096,2,14,18,24,32
48.2311445, 16.3525039,0,13,18,24,31
48.2315646, 16.3530481,0,18,24,32,42
48.2292232, 16.3496379,0,13,18,24,32
48.2331949, 16.3467263,2,14,18,24,32
48.2490388, 16.3284427,2,13,17,23,31
48.2475892, 16.3315897,0,14,19,25,33
48.247757, 16.3312004,3,12,16,22,29
48.2466396, 16.3344817,0,11,14,19,26
48.245736, 16.3421247,0,12,16,22,29
48.251931, 16.3206229,0,18,24,32,42
48.2519693, 16.3210666,0,14,19,25,33
48.2462062, 16.3390293,0,17,23,31,41
48.2535491, 16.3122191,2,19,25,34,44
48.2535896, 16.3117158,0,20,27,36,47
48.2633544, 16.3309536,0,12,17,23,30
48.2639888, 16.3299484,1,14,19,26,34
48.2540759, 16.3595796,1,14,18,24,32
48.254099, 16.3600941,0,15,21,28,36
48.2607869, 16.3333163,0,14,19,26,34
48.2546538, 16.3649537,3,11,15,20,26
48.2537801, 16.3522447,0,17,23,30,40
48.2538592, 16.3517747,0,18,24,32,42
48.2592472, 16.3360219,0,12,16,22,28
48.2594963, 16.3356422,0,17,23,31,40
48.2771778, 16.3198129,0,17,22,30,40
48.2657541, 16.3276183,0,12,16,22,29
48.2179201, 16.3618316,0,13,18,24,32
48.2181816, 16.3616567,0,14,19,25,33
48.2370799, 16.330615,0,14,19,25,34
48.2156649, 16.3650772,0,13,18,24,32
48.2393407, 16.3285263,2,9,12,16,21
48.2400129, 16.3260983,0,11,15,20,27
48.2301851, 16.3449428,0,22,29,39,51
48.2388607, 16.3329477,0,14,18,25,33
48.2157796, 16.3639062,3,12,16,21,28
48.225016, 16.3557791,0,17,23,31,41
48.2387626, 16.3259928,2,12,16,21,28
48.2433618, 16.3073442,0,16,21,28,37
48.2436866, 16.3069908,3,13,17,23,30
48.2471727, 16.3047123,0,19,25,34,44
48.2414485, 16.3103684,0,16,22,30,39
48.2457227, 16.3074815,2,15,20,27,36
48.2279401, 16.3271868,0,13,17,23,30
48.2299681, 16.3162639,0,14,19,25,33
48.2299831, 16.3167306,0,17,22,30,39
48.2246581, 16.3192591,0,11,14,19,26
48.231683, 16.3081889,3,12,16,22,29
48.2295343, 16.3198929,3,13,18,24,32
48.2295893, 16.3194296,0,14,19,26,34
48.230758, 16.3123054,0,15,20,27,35
48.230794, 16.3120389,4,13,17,23,30
48.2332645, 16.3050394,4,10,14,19,25
48.239197, 16.2834197,2,14,19,26,34
48.2507245, 16.2883713,0,13,17,23,31
48.234265, 16.2905798,0,14,19,26,34
48.253204, 16.2737126,0,19,25,34,45
48.2010396, 16.2565431,0,14,19,26,34
48.2024896, 16.2572314,2,12,16,22,29
48.2111127, 16.2538046,3,12,16,21,28
48.2113029, 16.2535287,0,18,24,33,43
48.2142768, 16.2497004,0,17,22,30,39
48.2147334, 16.2494149,3,14,19,25,33
48.2055154, 16.2567478,2,14,19,26,34
48.2377003, 16.269133,1,17,22,30,40
48.2510872, 16.2885785,1,12,16,21,28
48.2306902, 16.2583699,1,12,16,22,29
48.2167273, 16.2489879,0,18,24,32,42
48.2262303, 16.3080842,0,14,18,25,33
48.2280251, 16.3023057,0,20,26,35,46
48.2282066, 16.3012757,0,18,25,33,43
48.224322, 16.2864646,0,13,17,23,30
48.2244524, 16.2869835,3,13,17,23,30
48.2298859, 16.282246,3,13,17,23,31
48.2286515, 16.2975275,0,12,17,22,29
48.2246383, 16.2836497,0,17,23,31,40
48.2286969, 16.2827812,0,9,12,16,21
48.2266011, 16.2810004,0,16,22,29,38
48.2279243, 16.280902,0,13,18,24,32
48.2254175, 16.2860657,0,14,19,25,33
48.2257618, 16.2852055,3,13,18,24,32
48.225149, 16.2902491,2,12,16,21,28
48.2153843, 16.2935978,3,15,21,28,37
48.2132234, 16.3081164,0,19,26,34,45
48.2102441, 16.3099765,0,12,16,21,28
48.2119395, 16.3108401,0,13,17,23,30
48.2145307, 16.2997033,0,13,17,23,30
48.2129906, 16.3096246,0,16,22,29,38
48.2133736, 16.3071167,0,13,17,23,30
48.213535, 16.3060419,0,19,25,33,44
48.2153067, 16.2782574,0,15,20,27,36
48.2152027, 16.2813847,0,18,24,32,42
48.220073, 16.2956431,3,14,19,25,33
48.2183761, 16.3014547,2,14,19,26,34
48.2229352, 16.290495,0,19,25,34,44
48.2137467, 16.3012934,2,14,19,25,33
48.2216211, 16.2917399,0,16,21,28,37
48.2186014, 16.2991557,2,12,16,21,28
48.2223476, 16.289386,0,16,21,28,38
48.2133533, 16.2884137,0,7,10,14,18
48.2116522, 16.2963678,0,18,25,33,44
48.2116588, 16.2959892,0,20,27,36,47
48.2138738, 16.3065681,0,14,19,26,34
48.2084805, 16.3215343,2,12,16,22,29
48.2059836, 16.3208186,3,12,17,22,29
48.2050358, 16.3271234,0,11,15,20,26
48.208198, 16.2999271,0,16,21,28,37
48.2082548, 16.3003403,2,10,13,18,23
48.1957218, 16.2807706,0,18,24,32,42
48.2080755, 16.3094685,0,12,16,22,29
48.2052914, 16.3518595,0,21,28,38,49
48.2069122, 16.3318047,0,15,20,27,36
48.2079702, 16.3248665,0,15,20,27,36
48.2040669, 16.3341146,0,13,18,24,32
48.2099409, 16.3101408,0,14,19,26,34
48.2089069, 16.3187311,0,11,15,21,27
48.2108429, 16.3060356,0,19,25,34,44
48.204135, 16.3537421,0,15,20,27,35
48.2064126, 16.2884458,4,10,13,18,23
48.2001684, 16.2795668,0,21,28,38,50
48.2043225, 16.3317565,0,14,19,26,34
48.2073283, 16.2940613,3,12,17,22,29
48.2074086, 16.2946052,0,15,21,28,37
48.1858102, 16.301271,0,15,20,27,36
48.1617662, 16.291387,2,13,18,24,32
48.1621896, 16.2911482,0,16,22,30,39
48.1479247, 16.2888325,0,17,23,30,40
48.1695101, 16.2959838,2,10,14,18,24
48.1699916, 16.2961571,0,20,27,36,47
48.1704326, 16.297135,0,16,21,29,38
48.1705314, 16.2969246,0,13,17,23,31
48.1637114, 16.2697033,0,16,21,29,38
48.164391, 16.2959554,4,13,17,23,31
48.1645934, 16.2963122,0,13,17,23,31
48.159799, 16.2633529,3,14,19,25,33
48.1546645, 16.2800994,0,15,20,27,36
48.1548758, 16.2801327,3,11,15,21,27
48.1530088, 16.291095,3,12,17,23,30
48.1531275, 16.290105,0,17,22,30,39
48.1547549, 16.2712795,0,9,12,16,21
48.1636823, 16.2661837,2,18,24,32,43
48.1533681, 16.2640177,0,15,20,27,35
48.1696922, 16.2858698,3,13,18,24,32
48.1494241, 16.2955576,3,14,19,25,34
48.1545679, 16.2746461,0,21,28,37,49
48.1603591, 16.2603669,0,14,19,25,33
48.150544, 16.2897722,0,15,20,26,35
48.150735, 16.2898135,0,13,17,23,30
48.1659322, 16.2723425,2,14,19,26,34
48.1594105, 16.28583,2,15,20,27,36
48.1594159, 16.2869095,0,19,25,34,45
48.1738019, 16.2865454,0,15,20,27,35
48.1738121, 16.2864759,0,18,24,32,42
48.1565319, 16.2912344,0,18,25,33,43
48.1526616, 16.2844959,3,12,16,21,28
48.1624923, 16.2608357,3,11,15,20,26
48.1570584, 16.2911989,0,19,25,34,45
48.1583171, 16.2904073,3,16,21,28,37
48.1639291, 16.2925358,0,14,19,26,34
48.1640158, 16.2927525,0,13,18,24,32
48.1726228, 16.2928479,3,11,15,20,26
48.1672527, 16.2770112,2,17,23,30,40
48.1724859, 16.2979004,0,18,25,33,43
48.1727662, 16.2983718,0,13,18,24,32
48.1500004, 16.2843246,0,17,22,30,39
48.1807564, 16.2992087,3,17,23,31,41
48.1538949, 16.2916948,0,15,20,26,35
48.1562422, 16.2647581,3,17,23,30,40
48.158795, 16.2660626,0,18,24,32,42
48.194737, 16.2996046,0,18,24,33,43
48.2025744, 16.2980546,3,16,21,29,38
48.1943539, 16.2995691,0,14,18,25,32
48.2066492, 16.2906159,0,19,26,34,45
48.1987217, 16.2937304,0,15,20,26,35
48.1884151, 16.304034,1,15,20,27,35
48.2040857, 16.2900015,2,13,17,23,30
48.197865, 16.3023023,0,16,22,29,39
48.1984543, 16.302434,0,17,22,30,39
48.2086278, 16.2908094,0,18,24,32,42
48.1668399, 16.2650154,0,15,20,27,36
48.1668458, 16.2659003,3,14,19,25,33
48.1668925, 16.2600264,0,19,25,34,44
48.1668964, 16.259559,3,12,17,22,30
48.1411735, 16.297009,0,18,24,32,42
48.1411942, 16.2973632,3,12,16,21,28
48.1494434, 16.2770587,0,14,19,26,34
48.1492823, 16.2591946,0,13,17,23,30
48.1320054, 16.2816502,2,7,9,13,17
48.1324423, 16.2813246,2,13,18,24,31
48.1449685, 16.2580052,3,13,17,23,30
48.139086, 16.2601988,0,18,24,33,43
48.1422752, 16.2886657,3,11,14,19,26
48.162276, 16.2919806,0,16,21,29,38
48.1615885, 16.2957284,2,15,20,27,36
48.1814069, 16.3382559,0,12,17,22,29
48.172096, 16.3413958,2,12,16,21,28
48.1785024, 16.3405466,2,13,18,24,31
48.1784022, 16.3239825,0,16,22,29,39
48.1788523, 16.3240704,0,16,21,29,38
48.1734803, 16.3442692,2,13,18,24,32
48.1624811, 16.3174372,0,13,18,24,31
48.1442205, 16.3294659,2,13,17,23,31
48.1686957, 16.3476904,0,17,23,30,40
48.1436616, 16.3314374,2,13,17,23,31
48.1693066, 16.357552,0,18,24,32,42
48.1672922, 16.3584154,3,15,20,26,35
48.1705164, 16.3614711,0,16,22,29,38
48.1704435, 16.3618701,4,16,21,28,37
48.1408311, 16.3318148,0,13,18,24,32
48.1418857, 16.3324092,0,15,20,27,36
48.146179, 16.330966,3,19,25,34,44
48.1499759, 16.3336002,0,17,23,31,40
48.153083, 16.3289494,0,13,18,24,31
48.1442042, 16.330277,0,15,21,28,37
48.1710321, 16.3570525,0,18,24,32,42
48.1461825, 16.3328395,0,15,20,27,36
48.2035581, 16.3638772,0,15,20,26,35
48.1890133, 16.3353805,0,15,20,27,35
48.2011393, 16.3622015,0,18,24,32,43
48.2016195, 16.3626864,0,13,18,24,32
48.1869282, 16.3284967,0,11,15,21,27
48.1904127, 16.3375464,0,14,18,24,32
48.1972403, 16.3530251,3,11,15,21,27
48.1975702, 16.3537672,0,21,28,38,50
48.186298, 16.3243431,0,17,22,30,40
48.186342, 16.3247042,0,13,18,24,31
48.1992426, 16.3592775,0,16,21,28,37
48.2027617, 16.3624759,0,16,21,29,38
48.1886114, 16.3234211,2,12,16,22,29
48.1984856, 16.3571018,0,17,23,30,40
48.1986095, 16.3574862,2,10,14,19,25
48.1881674, 16.3337788,0,17,23,31,40
48.1872142, 16.3216833,0,13,18,24,32
48.1840078, 16.3457457,3,11,15,20,26
48.1788892, 16.3376488,0,14,19,25,33
48.1750895, 16.3317877,0,12,17,22,29
48.1996123, 16.3667226,0,14,19,25,33
48.1769328, 16.334784,0,13,18,24,32
48.1852227, 16.3493168,0,15,20,27,35
48.1853364, 16.3496602,2,11,15,20,26
48.2015551, 16.3690737,0,16,21,28,37
48.1922085, 16.3566105,0,15,21,28,36
48.1972292, 16.3619963,0,15,20,27,36
48.1864408, 16.352931,0,17,22,30,39
48.1866033, 16.3534045,3,10,14,18,24
48.1972654, 16.3657686,0,14,19,25,33
48.1949811, 16.3610548,0,16,21,28,37
48.1827662, 16.3421636,0,18,24,32,42
48.182937, 16.3426504,0,13,18,24,31
48.1927004, 16.3606864,0,15,21,28,36
48.2058405, 16.2412388,2,13,18,24,32
48.2139504, 16.2238526,0,17,23,31,40
48.2084491, 16.2235563,0,15,20,27,35
48.2093021, 16.2242468,3,10,13,18,24
48.2151289, 16.2264617,0,15,20,27,35
48.2147858, 16.2277859,2,17,23,31,41
48.2102634, 16.2246721,0,17,22,30,40
48.2025368, 16.2553862,0,15,21,28,37
48.2043471, 16.2446604,0,18,24,32,42
48.2131011, 16.2274348,3,13,18,24,32
48.2112859, 16.2332956,0,16,22,29,38
48.2113602, 16.2337216,3,13,17,23,30
48.2156579, 16.2304443,0,17,22,30,39
48.2076576, 16.2493058,0,11,15,20,26
48.2077678, 16.2434512,0,16,22,29,39
48.2080725, 16.2435698,0,16,22,29,38
48.2111043, 16.2358558,0,12,16,22,29
48.2095823, 16.2414026,4,14,19,26,34
48.2097481, 16.241264,0,18,25,33,43
48.2105371, 16.2384353,0,22,29,39,51
48.2075885, 16.2473192,3,11,15,20,27
48.2111636, 16.2399175,0,15,20,27,35
48.2073916, 16.2520944,2,15,20,26,35
48.2037276, 16.248861,3,17,23,31,41
48.2039545, 16.2522782,0,16,21,28,37
48.2062115, 16.2190157,1,14,19,26,34
48.208754, 16.2248249,0,17,23,31,41
48.2092691, 16.2231995,0,13,18,24,32
48.2077739, 16.2309288,0,11,15,20,26
48.2064158, 16.2330729,0,17,23,30,40
48.2185311, 16.2605257,0,19,26,35,46
48.2187014, 16.2602831,0,16,21,28,37
48.2200604, 16.2529213,0,16,22,29,38
48.2149986, 16.2462697,0,14,19,25,33
48.218545, 16.2542935,3,17,23,30,40
48.2167514, 16.2550666,3,17,22,30,40
48.2176636, 16.2442786,4,17,23,31,41
48.2182712, 16.2576757,0,18,24,33,43
48.2239208, 16.2463156,0,16,21,29,38
48.2174027, 16.2497495,4,12,17,22,30
48.2225467, 16.2417389,3,16,22,29,38
48.190564, 16.2624907,3,12,16,22,29
48.1947279, 16.2609475,0,17,22,30,40
48.1875306, 16.2777295,0,14,18,25,33
48.1876981, 16.2734379,0,17,22,30,40
48.1877009, 16.2730429,4,12,16,22,28
48.1878236, 16.2659156,1,15,21,28,36
48.1931995, 16.2622629,0,17,23,31,41
48.1879077, 16.2678449,0,13,18,24,31
48.1842855, 16.2648544,2,10,14,18,24
48.1832885, 16.2643066,0,11,15,20,26
48.1812084, 16.2645592,0,11,14,19,26
48.1804027, 16.2594838,0,20,27,36,48
48.1791986, 16.2688063,2,14,19,26,34
48.1820317, 16.2770609,2,14,18,24,32
48.1835048, 16.2768453,2,14,18,25,33
48.1750592, 16.2681296,0,14,19,26,34
48.1761909, 16.2678553,4,12,17,23,30
48.187714, 16.2773692,3,13,17,23,30
48.1774081, 16.2755583,2,17,23,31,40
48.1744237, 16.2646849,1,13,18,24,31
48.1822987, 16.2612417,0,15,20,26,35
48.1804998, 16.2608673,0,17,23,30,40
48.1809195, 16.2774986,0,16,21,29,38
48.1793987, 16.2762146,0,15,20,27,35
48.1774093, 16.2711541,0,15,20,27,35
48.1803014, 16.2598439,3,16,22,30,39
48.1846223, 16.2811474,0,18,25,33,43
48.1819065, 16.2807966,2,17,23,31,41
48.1804094, 16.2629511,3,17,23,31,41
48.1796448, 16.276256,0,17,22,30,40
48.2345725, 16.1922932,1,13,17,23,31
48.2081062, 16.2270813,2,15,20,26,35
48.1563736, 16.4845377,1,14,19,26,34
48.2145373, 16.221773,0,14,19,26,34
48.2147457, 16.221465,2,14,19,25,33
48.1856027, 16.344846,0,10,14,19,25
48.180416, 16.3487145,0,13,18,24,32
48.1811107, 16.3487568,0,14,19,25,33
48.1868809, 16.3428889,0,17,22,30,40
48.1871148, 16.3435184,0,16,21,29,38
48.1908482, 16.3380204,0,15,20,27,36
48.1908675, 16.3371892,0,12,16,21,28
48.1837453, 16.3455944,0,14,19,26,34
48.1807558, 16.3582228,0,18,24,32,42
48.1885789, 16.338688,0,15,20,27,36
48.2583671, 16.3972483,0,18,24,32,42
48.2380321, 16.4817207,0,16,21,29,38
48.2363728, 16.4248231,3,13,17,23,31
48.254, 16.442854,0,10,13,18,24
48.2517983, 16.4411805,0,13,18,24,32
48.2398149, 16.4307823,2,16,21,28,38
48.2633183, 16.4414345,3,13,17,23,31
48.26363, 16.4413233,0,17,23,31,41
48.2577748, 16.461364,0,14,19,26,34
48.21558, 16.3859151,0,13,18,24,32
48.2243528, 16.4025304,0,13,17,23,30
48.2244701, 16.4024544,0,12,16,22,29
48.2177656, 16.4774328,3,11,15,21,27
48.2440983, 16.3781863,3,13,18,24,31
48.2443062, 16.3789171,3,12,16,22,29
48.2143189, 16.3800101,0,14,19,25,33
48.2885766, 16.4155976,3,13,17,23,30
48.2859629, 16.4142598,0,15,20,27,35
48.28606, 16.4141496,0,15,20,27,35
48.2542755, 16.3944424,0,15,21,28,37
48.2233543, 16.3737281,2,13,17,23,31
48.2889403, 16.4159843,0,13,17,23,30
48.2323909, 16.3554082,0,15,20,26,35
48.2260656, 16.3449502,0,13,17,23,31
48.2025517, 16.3938796,0,11,15,20,27
48.2009515, 16.337251,0,12,17,23,30
48.1894659, 16.3483272,0,18,24,32,42
48.1971321, 16.3583422,3,9,13,17,23
48.1853683, 16.3348728,0,17,23,31,40
48.1965942, 16.359069,0,13,17,23,30
48.1846096, 16.335391,0,15,20,27,35
48.1848192, 16.3201628,2,11,15,20,27
48.1720863, 16.3191892,0,15,21,28,37
48.172326, 16.320126,2,13,18,24,31
48.1892816, 16.3656507,0,17,22,30,40
48.1848824, 16.3620888,0,13,17,23,30
48.1859843, 16.3630966,0,11,15,21,27
48.1984319, 16.3677408,0,18,24,32,42
48.1699992, 16.3502751,0,19,25,34,45
48.2169575, 16.3422837,0,14,18,25,33
48.2170772, 16.3415386,3,11,14,19,25
48.1816405, 16.3384756,3,13,17,23,30
48.211092, 16.3386961,3,10,14,18,24
48.2112574, 16.3395529,0,17,22,30,39
48.2220773, 16.3439547,2,17,22,30,39
48.2086853, 16.3389436,0,13,17,23,30
48.2087579, 16.3382498,0,13,18,24,32
48.2242524, 16.349609,0,13,17,23,30
48.224757, 16.3489856,0,13,18,24,31
48.1718732, 16.3720116,0,17,23,31,40
48.1898842, 16.3720479,0,16,21,28,37
48.1787181, 16.3738704,3,10,13,18,23
48.1562489, 16.3548416,0,13,18,24,31
48.1753037, 16.3735158,0,12,16,21,28
