LAT, LON, Pop 
48.14839344,16.25389229,23
48.14928952,16.25400307,267
48.1501856,16.25411386,92
48.15302605,16.25176728,53
48.15108168,16.25422465,27
48.15197775,16.25433544,1
48.15294995,16.25310677,276
48.15287383,16.25444624,30
48.14652516,16.25501005,13
48.14742124,16.25512085,159
48.14644902,16.25634936,51
48.1473451,16.25646018,45
48.14831732,16.25523165,164
48.14921339,16.25534245,48
48.14824117,16.256571,6
48.14913725,16.25668183,441
48.15003333,16.25679266,21
48.14637287,16.25768866,319
48.14726894,16.2577995,91
48.14629669,16.25902796,17
48.14719277,16.25913883,19
48.14816502,16.25791035,465
48.14906109,16.2580212,1
48.14995716,16.25813206,10
48.14808884,16.2592497,137
48.14898492,16.25936057,2
48.14988099,16.25947145,55
48.15100555,16.25556407,16
48.15190162,16.25567489,48
48.1509294,16.2569035,25
48.15182548,16.25701434,390
48.1527977,16.25578572,101
48.15369377,16.25589655,17
48.15272155,16.25712519,5
48.15361762,16.25723604,48
48.15085324,16.25824292,316
48.15174931,16.25835378,130
48.15077706,16.25958233,19
48.15167313,16.25969322,122
48.15264538,16.25846465,7
48.15354146,16.25857553,246
48.1525692,16.25980412,15
48.15346527,16.25991502,25
48.13815583,16.25936949,6
48.13905191,16.25948033,86
48.13994799,16.25959118,185
48.13807964,16.26070857,29
48.13897572,16.26081944,21
48.13987179,16.26093031,202
48.14084406,16.25970204,49
48.14174014,16.25981289,12
48.14076787,16.26104119,52
48.14166394,16.26115207,2
48.13800344,16.26204765,49
48.13889951,16.26215854,43
48.13979558,16.26226943,24
48.13792721,16.26338672,14
48.13882329,16.26349764,40
48.13785098,16.26472579,266
48.13874705,16.26483673,4
48.13971936,16.26360855,249
48.13964312,16.26494767,130
48.14069166,16.26238033,213
48.14158773,16.26249124,115
48.14061543,16.26371948,51
48.14053919,16.26505862,106
48.1415115,16.26383041,314
48.14143526,16.26516957,156
48.14263621,16.25992376,89
48.14353229,16.26003462,61
48.14256001,16.26126295,451
48.14345609,16.26137385,155
48.14442836,16.2601455,30
48.14532443,16.26025637,171
48.14435216,16.26148474,214
48.14524823,16.26159564,255
48.1424838,16.26260215,30
48.14337987,16.26271306,7
48.14240757,16.26394134,250
48.14233133,16.26528053,244
48.14330364,16.26405228,54
48.14322739,16.26539149,489
48.14427594,16.26282398,148
48.14419971,16.26416322,33
48.14412346,16.26550246,232
48.14509578,16.26427417,3
48.14501953,16.26561343,15
48.13777472,16.26606486,91
48.13867079,16.26617582,168
48.13956686,16.26628678,58
48.13769845,16.26740392,26
48.13859452,16.26751491,13
48.13949059,16.26762589,30
48.14046293,16.26639776,68
48.141359,16.26650873,280
48.14038665,16.26773689,182
48.14128272,16.26784789,4
48.13762216,16.26874298,29
48.13851823,16.26885399,186
48.1394143,16.268965,7
48.13754586,16.27008204,103
48.13844193,16.27019307,73
48.13933799,16.2703041,78
48.14031036,16.26907602,4
48.14120643,16.26918704,6
48.14023405,16.27041514,31
48.14113012,16.27052619,47
48.14225506,16.26661971,53
48.14315113,16.2667307,23
48.14217878,16.26795889,45
48.14307485,16.2680699,9
48.1440472,16.26684169,86
48.14494326,16.26695268,207
48.14397092,16.26818091,235
48.14486698,16.26829193,9
48.14210249,16.26929807,10
48.14299855,16.2694091,520
48.14202618,16.27063724,180
48.14292224,16.27074829,242
48.14479068,16.26963118,42
48.1438183,16.27085935,442
48.14471436,16.27097042,32
48.14622051,16.26036726,30
48.14711658,16.26047815,34
48.1461443,16.26170655,273
48.14704037,16.26181746,247
48.14801265,16.26058904,204
48.14890872,16.26069994,27
48.14980479,16.26081084,25
48.14793645,16.26192838,365
48.14883252,16.2620393,1
48.14972858,16.26215022,38
48.14606808,16.26304584,207
48.14696415,16.26315677,223
48.14599185,16.26438512,120
48.1459156,16.2657244,206
48.14688792,16.26449608,35
48.14786022,16.26326771,256
48.14875629,16.26337866,170
48.14965236,16.26348961,67
48.14778398,16.26460704,44
48.14770773,16.26594637,9
48.14868005,16.26471801,418
48.14957612,16.26482898,99
48.14860379,16.26605736,44
48.14949986,16.26616836,307
48.15070086,16.26092175,141
48.15159693,16.26103266,58
48.15062465,16.26226116,34
48.15152072,16.26237209,346
48.152493,16.26114358,268
48.15338907,16.2612545,158
48.15241679,16.26248303,17
48.15331286,16.26259398,72
48.15054843,16.26360056,2
48.15144449,16.26371152,52
48.15047218,16.26493996,12
48.15039592,16.26627936,18
48.15136825,16.26505095,94
48.15129199,16.26639037,14
48.15234056,16.26382249,37
48.15323662,16.26393346,227
48.15226431,16.26516193,13
48.15218805,16.26650138,11
48.15316038,16.26527293,13
48.15308411,16.2666124,162
48.14583933,16.26706368,192
48.14673539,16.26717469,387
48.14576304,16.26840295,412
48.14665911,16.26851398,247
48.14763146,16.2672857,296
48.14852752,16.26739671,29
48.14755517,16.26862502,54
48.14845123,16.26873605,24
48.14934729,16.2688471,50
48.14568674,16.26974222,10
48.1465828,16.26985328,23
48.14561042,16.27108149,7
48.14650648,16.27119257,13
48.14747886,16.26996433,32
48.14837493,16.27007539,5
48.14927099,16.27018646,117
48.14740254,16.27130365,29
48.14919466,16.27152582,39
48.15031965,16.26761876,66
48.15121571,16.26772979,36
48.15024335,16.26895815,241
48.15113941,16.2690692,4
48.15211177,16.26784082,26
48.15300783,16.26795186,1
48.15203547,16.26918026,20
48.15293153,16.26929132,27
48.15016704,16.27029753,85
48.1510631,16.27040861,26
48.15009072,16.27163692,32
48.15098678,16.27174802,340
48.15195916,16.27051969,133
48.15285522,16.27063078,76
48.15188283,16.27185912,3
48.15277889,16.27197023,9
48.16587544,16.24795908,2
48.17237609,16.24471434,10
48.17050791,16.24583291,5
48.15458985,16.25600738,121
48.15548592,16.25611822,93
48.1545137,16.2573469,63
48.15540977,16.25745776,124
48.15443753,16.25868641,22
48.1553336,16.2587973,393
48.15436134,16.26002592,1
48.15525741,16.26013683,28
48.15622967,16.25890819,574
48.15615348,16.26024775,96
48.16175843,16.25689423,198
48.15989012,16.25801215,94
48.16078619,16.25812304,25
48.16168226,16.25823394,20
48.15981394,16.2593518,244
48.16071001,16.25946272,55
48.16160608,16.25957364,256
48.16063382,16.26080239,4
48.16152988,16.26091334,4
48.16362672,16.25577624,423
48.16452279,16.2558871,10
48.16721099,16.25621973,123
48.16810706,16.25633062,303
48.16900313,16.25644151,146
48.1626545,16.25700511,221
48.16355056,16.25711599,117
48.16257833,16.25834484,255
48.1634744,16.25845575,401
48.16444663,16.25722688,42
48.1653427,16.25733778,15
48.16437046,16.25856666,31
48.16526653,16.25867758,243
48.16250215,16.25968456,1
48.16339821,16.25979549,9
48.16242595,16.26102428,65
48.16332201,16.26113524,8
48.16429428,16.25990643,285
48.16519034,16.26001737,71
48.16421808,16.2612462,172
48.16511414,16.26135716,30
48.16623877,16.25744868,47
48.16713484,16.25755958,18
48.1661626,16.2587885,197
48.16705866,16.25889943,67
48.1680309,16.25767049,50
48.16892697,16.2577814,75
48.16795473,16.25901036,41
48.16885079,16.25912129,924
48.16608641,16.26012832,19
48.16698247,16.26023927,152
48.16690627,16.26157911,1
48.16787854,16.26035022,207
48.1687746,16.26046118,3
48.16780233,16.26169008,176
48.16869839,16.26180107,122
48.15428514,16.26136543,5
48.15518121,16.26147636,25
48.15420892,16.26270493,9
48.15510499,16.26281589,35
48.15607728,16.2615873,209
48.15600106,16.26292685,304
48.15689712,16.26303781,17
48.15413269,16.26404443,51
48.15502875,16.26415541,489
48.15405644,16.26538393,35
48.15398017,16.26672342,43
48.1549525,16.26549493,11
48.15487624,16.26683444,28
48.15592482,16.26426639,1
48.15682088,16.26437738,35
48.15584857,16.26560594,10
48.1557723,16.26694548,8
48.15674463,16.26571695,41
48.15666836,16.26705651,20
48.15966154,16.2620311,272
48.1605576,16.26214206,23
48.16145367,16.26225303,161
48.15958531,16.26337074,41
48.16048138,16.26348173,207
48.16137744,16.26359272,1
48.15861301,16.26459938,61
48.15764069,16.26582797,30
48.15756442,16.26716755,324
48.15853675,16.26593899,154
48.15846048,16.2672786,118
48.15950907,16.26471038,32
48.16040513,16.26482139,489
48.16130119,16.26493241,41
48.15943281,16.26605002,106
48.16032887,16.26616105,323
48.15935654,16.26738965,15
48.16025259,16.26750071,248
48.16122493,16.26627209,1
48.15390389,16.26806291,12
48.15479995,16.26817396,306
48.15382759,16.26940239,76
48.15472365,16.26951346,78
48.15569601,16.26828501,86
48.15659207,16.26839607,319
48.15561971,16.26962454,4
48.15651577,16.26973562,455
48.15375128,16.27074187,36
48.15464733,16.27085297,9
48.15367495,16.27208135,5
48.154571,16.27219247,156
48.15554339,16.27096407,29
48.15643945,16.27107518,6
48.15546706,16.27230359,41
48.15636311,16.27241472,17
48.15748813,16.26850713,27
48.15838419,16.2686182,324
48.15741182,16.26984671,201
48.15830788,16.26995781,62
48.15928024,16.26872928,30
48.1601763,16.26884036,18
48.16107236,16.26895144,16
48.15920394,16.2700689,7
48.16009999,16.27018001,35
48.16099605,16.27029112,106
48.1573355,16.27118629,319
48.15823156,16.2712974,67
48.15725917,16.27252586,76
48.15815522,16.272637,4
48.15912761,16.27140853,2
48.16002367,16.27151965,11
48.16091972,16.27163078,168
48.15905127,16.27274814,7
48.15994732,16.27285929,22
48.16084338,16.27297045,67
48.16234973,16.262364,169
48.1632458,16.26247498,130
48.1622735,16.26370372,15
48.16316956,16.26381472,31
48.16414186,16.26258596,21
48.16503792,16.26269695,16
48.16406562,16.26392572,2
48.16496168,16.26403673,6
48.16219725,16.26504343,10
